Year,State,CoC Number,CoC Name,Measures,Count
1/1/2015,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),23
1/1/2015,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),23
1/1/2015,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Homeless Veterans,49
1/1/2015,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Parenting Youth (Under 25),0
1/1/2015,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Parenting Youth Age 18-24,0
1/1/2015,TX,TX-600,Dallas City & County/Irving CoC,Unsheltered Parenting Youth Under 18,0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Children of Parenting Youth,0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Chronically Homeless,136
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Chronically Homeless Individuals,128
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Chronically Homeless People in Families,8
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Individuals,"1,351"
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless People in Families,563
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Unaccompanied Children (Under 18),12
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Unaccompanied Young Adults (Age 18-24),42
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Unaccompanied Youth (Under 25),54
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Homeless Veterans,193
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Parenting Youth (Under 25),0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Parenting Youth Age 18-24,0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Parenting Youth Under 18,0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Children of Parenting Youth,0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Chronically Homeless,109
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Chronically Homeless Individuals,101
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Chronically Homeless People in Families,8
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless,"1,697"
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Individuals,"1,134"
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless People in Families,563
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Unaccompanied Children (Under 18),12
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),33
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Unaccompanied Youth (Under 25),45
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Homeless Veterans,174
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Parenting Youth (Under 25),0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Parenting Youth Age 18-24,0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Sheltered Parenting Youth Under 18,0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Total Homeless,"1,914"
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Children of Parenting Youth,0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Chronically Homeless,27
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Chronically Homeless Individuals,27
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless,217
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Individuals,217
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless People in Families,0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Unaccompanied Children (Under 18),0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),9
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),9
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Homeless Veterans,19
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Parenting Youth (Under 25),0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Parenting Youth Age 18-24,0
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Unsheltered Parenting Youth Under 18,0
1/1/2015,TX,TX-603,El Paso City & County CoC,Children of Parenting Youth,53
1/1/2015,TX,TX-603,El Paso City & County CoC,Chronically Homeless,132
1/1/2015,TX,TX-603,El Paso City & County CoC,Chronically Homeless Individuals,101
1/1/2015,TX,TX-603,El Paso City & County CoC,Chronically Homeless People in Families,31
1/1/2015,TX,TX-603,El Paso City & County CoC,Homeless Individuals,612
1/1/2015,TX,TX-603,El Paso City & County CoC,Homeless People in Families,495
1/1/2015,TX,TX-603,El Paso City & County CoC,Homeless Unaccompanied Children (Under 18),6
1/1/2015,TX,TX-603,El Paso City & County CoC,Homeless Unaccompanied Young Adults (Age 18-24),41
1/1/2015,TX,TX-603,El Paso City & County CoC,Homeless Unaccompanied Youth (Under 25),47
1/1/2015,TX,TX-603,El Paso City & County CoC,Homeless Veterans,92
1/1/2015,TX,TX-603,El Paso City & County CoC,Parenting Youth (Under 25),21
1/1/2015,TX,TX-603,El Paso City & County CoC,Parenting Youth Age 18-24,21
1/1/2015,TX,TX-603,El Paso City & County CoC,Parenting Youth Under 18,0
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Children of Parenting Youth,53
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Chronically Homeless,106
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Chronically Homeless Individuals,75
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Chronically Homeless People in Families,31
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Homeless,"1,005"
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Individuals,510
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Homeless People in Families,495
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Unaccompanied Children (Under 18),6
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),34
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Unaccompanied Youth (Under 25),40
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Homeless Veterans,74
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Parenting Youth (Under 25),21
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Parenting Youth Age 18-24,21
1/1/2015,TX,TX-603,El Paso City & County CoC,Sheltered Parenting Youth Under 18,0
1/1/2015,TX,TX-603,El Paso City & County CoC,Total Homeless,"1,107"
1/1/2015,TX,TX-603,El Paso City & County CoC,Unsheltered Children of Parenting Youth,0
1/1/2015,TX,TX-603,El Paso City & County CoC,Unsheltered Chronically Homeless,26
1/1/2015,TX,TX-603,El Paso City & County CoC,Unsheltered Chronically Homeless Individuals,26
1/1/2015,TX,TX-603,El Paso City & County CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2015,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless,102
1/1/2015,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Individuals,102
1/1/2015,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless People in Families,0
1/1/2015,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Unaccompanied Children (Under 18),0
1/1/2015,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),7
1/1/2015,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),7
1/1/2015,TX,TX-603,El Paso City & County CoC,Unsheltered Homeless Veterans,18
1/1/2015,TX,TX-603,El Paso City & County CoC,Unsheltered Parenting Youth (Under 25),0
1/1/2015,TX,TX-603,El Paso City & County CoC,Unsheltered Parenting Youth Age 18-24,0
1/1/2015,TX,TX-603,El Paso City & County CoC,Unsheltered Parenting Youth Under 18,0
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Children of Parenting Youth,7
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Chronically Homeless,44
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Chronically Homeless Individuals,40
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Chronically Homeless People in Families,4
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Homeless Individuals,157
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Homeless People in Families,98
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Homeless Unaccompanied Children (Under 18),0
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Homeless Unaccompanied Young Adults (Age 18-24),14
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Homeless Unaccompanied Youth (Under 25),14
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Homeless Veterans,30
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Parenting Youth (Under 25),4
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Parenting Youth Age 18-24,4
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Parenting Youth Under 18,0
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Children of Parenting Youth,7
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Chronically Homeless,18
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Chronically Homeless Individuals,18
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Chronically Homeless People in Families,0
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless,191
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Individuals,97
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless People in Families,94
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Unaccompanied Children (Under 18),0
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),7
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Unaccompanied Youth (Under 25),7
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Homeless Veterans,14
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Parenting Youth (Under 25),4
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Parenting Youth Age 18-24,4
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Sheltered Parenting Youth Under 18,0
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Total Homeless,255
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Unsheltered Children of Parenting Youth,0
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Unsheltered Chronically Homeless,26
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Unsheltered Chronically Homeless Individuals,22
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Unsheltered Chronically Homeless People in Families,4
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless,64
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Individuals,60
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless People in Families,4
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Unaccompanied Children (Under 18),0
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),7
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),7
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Unsheltered Homeless Veterans,16
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Unsheltered Parenting Youth (Under 25),0
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Unsheltered Parenting Youth Age 18-24,0
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Unsheltered Parenting Youth Under 18,0
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Children of Parenting Youth,0
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Chronically Homeless,"1,428"
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Chronically Homeless Individuals,"1,099"
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Chronically Homeless People in Families,329
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Individuals,"4,643"
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless People in Families,"2,373"
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Unaccompanied Children (Under 18),122
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Unaccompanied Young Adults (Age 18-24),404
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Unaccompanied Youth (Under 25),526
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Homeless Veterans,653
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Parenting Youth (Under 25),0
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Parenting Youth Age 18-24,0
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Parenting Youth Under 18,0
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Children of Parenting Youth,0
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Chronically Homeless,525
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Chronically Homeless Individuals,318
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Chronically Homeless People in Families,207
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless,"4,090"
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Individuals,"2,111"
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless People in Families,"1,979"
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Unaccompanied Children (Under 18),102
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),179
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Unaccompanied Youth (Under 25),281
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Homeless Veterans,279
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Parenting Youth (Under 25),0
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Parenting Youth Age 18-24,0
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Sheltered Parenting Youth Under 18,0
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Total Homeless,"7,016"
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Children of Parenting Youth,0
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Chronically Homeless,903
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Chronically Homeless Individuals,781
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Chronically Homeless People in Families,122
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless,"2,926"
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Individuals,"2,532"
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless People in Families,394
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Unaccompanied Children (Under 18),20
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),225
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),245
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Homeless Veterans,374
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Parenting Youth (Under 25),0
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Parenting Youth Age 18-24,0
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Unsheltered Parenting Youth Under 18,0
1/1/2015,TX,TX-611,Amarillo CoC,Children of Parenting Youth,6
1/1/2015,TX,TX-611,Amarillo CoC,Chronically Homeless,69
1/1/2015,TX,TX-611,Amarillo CoC,Chronically Homeless Individuals,69
1/1/2015,TX,TX-611,Amarillo CoC,Chronically Homeless People in Families,0
1/1/2015,TX,TX-611,Amarillo CoC,Homeless Individuals,318
1/1/2015,TX,TX-611,Amarillo CoC,Homeless People in Families,160
1/1/2015,TX,TX-611,Amarillo CoC,Homeless Unaccompanied Children (Under 18),0
1/1/2015,TX,TX-611,Amarillo CoC,Homeless Unaccompanied Young Adults (Age 18-24),20
1/1/2015,TX,TX-611,Amarillo CoC,Homeless Unaccompanied Youth (Under 25),20
1/1/2015,TX,TX-611,Amarillo CoC,Homeless Veterans,46
1/1/2015,TX,TX-611,Amarillo CoC,Parenting Youth (Under 25),4
1/1/2015,TX,TX-611,Amarillo CoC,Parenting Youth Age 18-24,4
1/1/2015,TX,TX-611,Amarillo CoC,Parenting Youth Under 18,0
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Children of Parenting Youth,6
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Chronically Homeless,66
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Chronically Homeless Individuals,66
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Chronically Homeless People in Families,0
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Homeless,472
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Homeless Individuals,312
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Homeless People in Families,160
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Homeless Unaccompanied Children (Under 18),0
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),20
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Homeless Unaccompanied Youth (Under 25),20
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Homeless Veterans,46
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Parenting Youth (Under 25),4
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Parenting Youth Age 18-24,4
1/1/2015,TX,TX-611,Amarillo CoC,Sheltered Parenting Youth Under 18,0
1/1/2015,TX,TX-611,Amarillo CoC,Total Homeless,478
1/1/2015,TX,TX-611,Amarillo CoC,Unsheltered Children of Parenting Youth,0
1/1/2015,TX,TX-611,Amarillo CoC,Unsheltered Chronically Homeless,3
1/1/2015,TX,TX-611,Amarillo CoC,Unsheltered Chronically Homeless Individuals,3
1/1/2015,TX,TX-611,Amarillo CoC,Unsheltered Chronically Homeless People in Families,0
1/1/2015,TX,TX-611,Amarillo CoC,Unsheltered Homeless,6
1/1/2015,TX,TX-611,Amarillo CoC,Unsheltered Homeless Individuals,6
1/1/2015,TX,TX-611,Amarillo CoC,Unsheltered Homeless People in Families,0
1/1/2015,TX,TX-611,Amarillo CoC,Unsheltered Homeless Unaccompanied Children (Under 18),0
1/1/2015,TX,TX-611,Amarillo CoC,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),0
1/1/2015,TX,TX-611,Amarillo CoC,Unsheltered Homeless Unaccompanied Youth (Under 25),0
1/1/2015,TX,TX-611,Amarillo CoC,Unsheltered Homeless Veterans,0
1/1/2015,TX,TX-611,Amarillo CoC,Unsheltered Parenting Youth (Under 25),0
1/1/2015,TX,TX-611,Amarillo CoC,Unsheltered Parenting Youth Age 18-24,0
1/1/2015,TX,TX-611,Amarillo CoC,Unsheltered Parenting Youth Under 18,0
1/1/2015,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Children of Parenting Youth,0
1/1/2015,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Chronically Homeless,80
1/1/2015,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Chronically Homeless Individuals,40
1/1/2015,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Chronically Homeless People in Families,40
1/1/2015,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Individuals,178
1/1/2015,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless People in Families,89
1/1/2015,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Unaccompanied Children (Under 18),13
1/1/2015,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Unaccompanied Young Adults (Age 18-24),25
1/1/2015,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Homeless Unaccompanied Youth (Under 25),38
